  Iter  Epoch       Start         End   Type   From     To            Opp          Count           Rate             Ne         ESS  Clump
    25      1         133      167.44   Migr      1      0      261269.29      45.566764  0.00017440536              0      1.0162     -1
    25      2      167.44      210.79   Migr      0      1      416994.75      12.922389  3.0989333e-05              0       1.017     -1
    25      2      167.44      210.79   Migr      1      0      408627.96      70.270083  0.00017196592              0       1.016     -1
    25      3      210.79      265.37   Migr      0      1      662014.02      32.511418  4.9109864e-05              0      1.0186     -1
    25      3      210.79      265.37   Migr      1      0      643142.71      45.432307  7.0641097e-05              0       1.018     -1
    25      4      265.37      334.09   Migr      0      1      1046495.5      140.01182  0.00013379114              0      1.0359     -1
    25      4      265.37      334.09   Migr      1      0      1022545.7        119.057  0.00011643196              0      1.0362     -1
    25      5      334.09      420.59   Migr      0      1      1654562.5      183.22887  0.00011074158              0      1.0597     -1
    25      5      334.09      420.59   Migr      1      0      1614115.9       274.8999  0.00017030989              0        1.06     -1
    25      6      420.59       529.5   Migr      0      1      2600469.9      676.65793  0.00026020602              0      1.0577     -1
    25      6      420.59       529.5   Migr      1      0      2528644.8       854.3895  0.00033788435              0      1.0584     -1
    25      7       529.5       666.6   Migr      0      1      4040459.4      1447.9168  0.00035835449              0      1.1214     -1
    25      7       529.5       666.6   Migr      1      0      3931272.1      1770.8957  0.00045046378              0      1.1222     -1
    25      8       666.6       839.2   Migr      0      1      6203322.9      2066.3516  0.00033310399              0      1.1707     -1
    25      8       666.6       839.2   Migr      1      0      5989397.7        2622.89  0.00043792217              0      1.1736     -1
    25      9       839.2      1056.5   Migr      0      1      9164102.4      4269.3065  0.00046587285              0      1.2308     -1
    25      9       839.2      1056.5   Migr      1      0      8846175.8      4227.3025  0.00047786779              0      1.2343     -1
    25     10      1056.5        1330   Migr      0      1       12947453        6147.34  0.00047479146              0      1.2375     -1
    25     10      1056.5        1330   Migr      1      0       12331355        6544.13  0.00053069026              0       1.241     -1
    25     11        1330      1674.4   Migr      0      1       17127839        8013.05  0.00046783776              0      1.2961     -1
    25     11        1330      1674.4   Migr      1      0       16160042        8664.33  0.00053615764              0      1.2984     -1
    25     12      1674.4        2108   Migr      0      1       21572035         9832.7  0.00045580772              0      1.3368     -1
    25     12      1674.4        2108   Migr      1      0       20368397       10404.57  0.00051081929              0      1.3388     -1
    25     13        2108      2653.8   Migr      0      1       26389163       11420.49  0.00043277198              0      1.4236     -1
    25     13        2108      2653.8   Migr      1      0       25904843       10142.02  0.00039151057              0      1.4231     -1
    25     14      2653.8        3341   Migr      0      1       33092035       10585.65  0.00031988513              0       1.484     -1
    25     14      2653.8        3341   Migr      1      0       33004705       10881.04  0.00032968148              0      1.4855     -1
    25     15        3341      4206.1   Migr      0      1       43708703       12315.22   0.0002817567              0      1.7097     -1
    25     15        3341      4206.1   Migr      1      0       43758091       12110.64  0.00027676344              0      1.7089     -1
    25     16      4206.1      5295.2   Migr      0      1       60674982       13527.33  0.00022294741              0      1.9663     -1
    25     16      4206.1      5295.2   Migr      1      0       60823656       13319.66  0.00021898815              0      1.9619     -1
    25     17      5295.2      6666.2   Migr      0      1       86717868       24629.77  0.00028402186              0      2.3607     -1
    25     17      5295.2      6666.2   Migr      1      0       86487792       25035.85  0.00028947265              0      2.3564     -1
    25     18      6666.2      8392.3   Migr      0      1  1.2658291e+08       57084.53  0.00045096555              0      2.6512     -1
    25     18      6666.2      8392.3   Migr      1      0  1.2731261e+08       56262.53  0.00044192424              0      2.6458     -1
    25     19      8392.3       10565   Migr      0      1  1.9183953e+08       83957.09  0.00043764228              0       3.362     -1
    25     19      8392.3       10565   Migr      1      0   1.930465e+08       84163.71  0.00043597635              0      3.3649     -1
    25     20       10565       13301   Migr      0      1  2.9832846e+08      130000.22  0.00043576204              0      4.2821     -1
    25     20       10565       13301   Migr      1      0  2.9862517e+08      129943.93  0.00043514058              0      4.2791     -1
    25     21       13301       16745   Migr      0      1  8.9244559e+08              0              0              0      4.9378     -1
    25     21       13301       16745   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     22       16745       21081   Migr      0      1  1.2747356e+09              0              0              0      6.2425     -1
    25     22       16745       21081   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     23       21081       26539   Migr      0      1  1.7498374e+09              0              0              0      7.2998     -1
    25     23       21081       26539   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     24       26539       33411   Migr      0      1  2.2855307e+09              0              0              0      8.6732     -1
    25     24       26539       33411   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     25       33411       42063   Migr      0      1  2.8304126e+09              0              0              0      9.8227     -1
    25     25       33411       42063   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     26       42063       52954   Migr      0      1  3.3058724e+09              0              0              0      12.177     -1
    25     26       42063       52954   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     27       52954       66665   Migr      0      1  3.4849871e+09              0              0              0      13.374     -1
    25     27       52954       66665   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     28       66665       83927   Migr      0      1  3.2031414e+09              0              0              0      16.854     -1
    25     28       66665       83927   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     29       83927  1.0566e+05   Migr      0      1   3.029212e+09              0              0              0      16.903     -1
    25     29       83927  1.0566e+05   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     30  1.0566e+05  1.3302e+05   Migr      0      1  3.2046604e+09              0              0              0      23.088     -1
    25     30  1.0566e+05  1.3302e+05   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     31  1.3302e+05       1e+99   Migr      0      1   9.925439e+09              0              0              0      28.389     -1
    25     31  1.3302e+05       1e+99   Migr      1      0            200    0.087339296  0.00043669648              0           1     -1
    25     -1           0       1e+99 Recomb     -1     -1           6400  1.9200003e-05  3.0000005e-09              0           1     -1
    25     -1           0       1e+99 Resamp     -1     -1  2.6337056e+09        2602031  0.00098797336              0           1     -1
    24      0           0         133   Coal      0     -1      1933609.8  1.2933686e-78  6.6888812e-85  1.9336098e+36      1.0203     -1
    24      0           0         133   Coal      1     -1      1952258.9  9.0846002e-51  4.6533787e-57  1.9522589e+36      1.0186     -1
    24      1         133      167.44   Coal      0     -1      1048773.4  5.0214132e-82  4.7878915e-88  1.0487734e+36      1.0193     -1
    24      1         133      167.44   Coal      1     -1      1044533.4  4.9395302e-71  4.7289346e-77  1.0445334e+36       1.018     -1
    24      2      167.44      210.79   Coal      0     -1        1671268      2.0116537  1.2036691e-06      415396.54      1.0189     -1
    24      2      167.44      210.79   Coal      1     -1      1647293.6  4.0980182e-66  2.4877278e-72  1.6472936e+36      1.0178     -1
