  Iter  Epoch       Start         End   Type   From     To            Opp          Count           Rate             Ne         ESS  Clump
    13     13        2108      2653.8   Coal      0     -1   4.978079e+08       15563.69   3.126445e-05      15992.605      1.4774     -1
    13     14      2653.8        3341   Coal      0     -1  6.8741682e+08       19747.72  2.8727432e-05      17404.967      1.6124     -1
    13     15        3341      4206.1   Coal      0     -1  9.4771436e+08       23021.39  2.4291486e-05      20583.344      1.6829     -1
    13     16      4206.1      5295.2   Coal      0     -1  1.3090101e+09       25640.58  1.9587764e-05       25526.14      1.9188     -1
    13     17      5295.2      6666.2   Coal      0     -1  1.8231588e+09        29981.1  1.6444591e-05      30405.135      2.3267     -1
    13     18      6666.2      8392.3   Coal      0     -1  2.5419002e+09       35079.02  1.3800314e-05      36231.061      2.5355     -1
    13     19      8392.3       10565   Coal      0     -1  3.5302173e+09       44949.44  1.2732769e-05      39268.757      2.8564     -1
    13     20       10565       13301   Coal      0     -1  4.7895162e+09       61031.59  1.2742746e-05       39238.01      3.2506     -1
    13     21       13301       16745   Coal      0     -1  6.1995357e+09       88285.73    1.42407e-05      35110.633       4.003     -1
    13     22       16745       21081   Coal      0     -1  7.4612802e+09      123419.17  1.6541286e-05      30227.396      4.5519     -1
    13     23       21081       26539   Coal      0     -1  8.1357242e+09      163838.79  2.0138194e-05      24828.443      4.8651     -1
    13     24       26539       33411   Coal      0     -1   7.933312e+09      194745.94  2.4547874e-05      20368.363      5.6834     -1
    13     25       33411       42063   Coal      0     -1  7.0302124e+09       203771.7  2.8985141e-05      17250.218       6.474     -1
    13     26       42063       52954   Coal      0     -1  5.8009318e+09      195568.21   3.371324e-05      14830.968      7.6191     -1
    13     27       52954       66665   Coal      0     -1   4.611653e+09      166536.54  3.6112114e-05      13845.769      8.4073     -1
    13     28       66665       83927   Coal      0     -1  3.7049934e+09      125083.43   3.376077e-05      14810.089      10.294     -1
    13     29       83927  1.0566e+05   Coal      0     -1  3.1415486e+09       86652.37  2.7582693e-05      18127.309      13.268     -1
    13     30  1.0566e+05  1.3302e+05   Coal      0     -1  2.8531612e+09        59696.2  2.0922828e-05      23897.344      16.744     -1
    13     31  1.3302e+05       1e+99   Coal      0     -1  7.4406242e+09      128747.13   1.730327e-05      28896.272      21.063     -1
    13     -1           0       1e+99  Delay     -1     -1  2.6353365e+09              0              0              0           1     -1
    13     -1           0       1e+99   LogL     -1     -1              1      -54426575      -54426575              0           1     -1
    13     -1           0       1e+99 Recomb     -1     -1           6400  1.9200003e-05  3.0000005e-09              0           1     -1
    13     -1           0       1e+99 Resamp     -1     -1  2.6353365e+09        4235120   0.0016070509              0           1     -1
    12      0           0         133   Coal      0     -1      6571060.5  0.00054344994  8.2703535e-11  6.0456908e+09      1.0071     -1
    12      1         133      167.44   Coal      0     -1      3465870.9      22.409535  6.4657731e-06      77330.273      1.0083     -1
    12      2      167.44      210.79   Coal      0     -1      5467733.7      87.714365   1.604218e-05      31167.835      1.0118     -1
    12      3      210.79      265.37   Coal      0     -1        8562548      198.62891  2.3197406e-05      21554.134      1.0127     -1
    12      4      265.37      334.09   Coal      0     -1       13375250      361.31057  2.7013369e-05      18509.353      1.0209     -1
    12      5      334.09      420.59   Coal      0     -1       20669269      592.97993  2.8688965e-05      17428.304      1.0315     -1
    12      6      420.59       529.5   Coal      0     -1       31961888      979.18809  3.0636115e-05      16320.607      1.0489     -1
    12      7       529.5       666.6   Coal      0     -1       48960157      1542.5467  3.1506163e-05      15869.911      1.0636     -1
    12      8       666.6       839.2   Coal      0     -1       74571743      1938.2612  2.5991898e-05      19236.763      1.1138     -1
    12      9       839.2      1056.5   Coal      0     -1  1.1276581e+08      3435.6708   3.046731e-05      16411.032      1.1567     -1
    12     10      1056.5        1330   Coal      0     -1  1.6745363e+08        5117.42  3.0560222e-05      16361.138      1.2261     -1
    12     11        1330      1674.4   Coal      0     -1  2.4529516e+08        7747.61  3.1584846e-05      15830.376      1.2481     -1
    12     12      1674.4        2108   Coal      0     -1  3.5133906e+08       11175.99    3.18097e-05      15718.476      1.4218     -1
    12     13        2108      2653.8   Coal      0     -1  4.9610903e+08       15397.22   3.103596e-05      16110.344      1.4636     -1
    12     14      2653.8        3341   Coal      0     -1  6.8566879e+08       19676.87  2.8697339e-05      17423.218      1.5991     -1
    12     15        3341      4206.1   Coal      0     -1  9.4557205e+08        22629.4  2.3931968e-05      20892.557      1.6799     -1
    12     16      4206.1      5295.2   Coal      0     -1   1.315053e+09       25661.02  1.9513298e-05      25623.552      1.8714     -1
    12     17      5295.2      6666.2   Coal      0     -1  1.8287333e+09       30082.86  1.6450108e-05      30394.937      2.2054     -1
    12     18      6666.2      8392.3   Coal      0     -1  2.5470725e+09       35376.49  1.3889079e-05      35999.508      2.4356     -1
    12     19      8392.3       10565   Coal      0     -1  3.5308991e+09       45183.93  1.2796721e-05       39072.51      2.8062     -1
    12     20       10565       13301   Coal      0     -1  4.7828963e+09       61667.04  1.2893242e-05      38780.006      3.2873     -1
    12     21       13301       16745   Coal      0     -1  6.1730631e+09       88589.08  1.4350911e-05      34840.993      3.8275     -1
    12     22       16745       21081   Coal      0     -1  7.4213325e+09      123609.74  1.6656003e-05      30019.206      4.3117     -1
    12     23       21081       26539   Coal      0     -1  8.0913418e+09      163457.85  2.0201575e-05      24750.545      4.7926     -1
    12     24       26539       33411   Coal      0     -1   7.890016e+09       194177.5  2.4610533e-05      20316.504      5.7666     -1
    12     25       33411       42063   Coal      0     -1  6.9994063e+09      202729.34  2.8963791e-05      17262.934      6.9126     -1
    12     26       42063       52954   Coal      0     -1  5.7945703e+09      194490.25  3.3564223e-05      14896.814      7.4987     -1
    12     27       52954       66665   Coal      0     -1   4.631026e+09      165882.24   3.581976e-05      13958.776      9.1534     -1
    12     28       66665       83927   Coal      0     -1  3.7382009e+09      125533.54  3.3581272e-05      14889.251      10.517     -1
    12     29       83927  1.0566e+05   Coal      0     -1  3.1555815e+09       87350.59  2.7681298e-05      18062.737      12.166     -1
    12     30  1.0566e+05  1.3302e+05   Coal      0     -1   2.831239e+09       60127.36  2.1237119e-05      23543.683      13.485     -1
    12     31  1.3302e+05       1e+99   Coal      0     -1  7.2353287e+09      127590.94  1.7634436e-05      28353.615      22.302     -1
    12     -1           0       1e+99  Delay     -1     -1  2.6353365e+09              0              0              0           1     -1
    12     -1           0       1e+99   LogL     -1     -1              1      -54426971      -54426971              0           1     -1
    12     -1           0       1e+99 Recomb     -1     -1           6400  1.9200003e-05  3.0000005e-09              0           1     -1
    12     -1           0       1e+99 Resamp     -1     -1  2.6353365e+09        4235003   0.0016070065              0           1     -1
    11      0           0         133   Coal      0     -1      6661384.9  9.9295462e-06  1.4906129e-12  3.3543249e+11      1.0081     -1
    11      1         133      167.44   Coal      0     -1      3455837.3      24.467087  7.0799303e-06      70622.165      1.0079     -1
    11      2      167.44      210.79   Coal      0     -1        5442983      81.928909  1.5052207e-05      33217.719      1.0112     -1
    11      3      210.79      265.37   Coal      0     -1      8554312.7      197.06156  2.3036515e-05      21704.672      1.0188     -1
    11      4      265.37      334.09   Coal      0     -1       13322791      341.82504  2.5657164e-05      19487.735      1.0289     -1
    11      5      334.09      420.59   Coal      0     -1       20718326      585.87126  2.8277924e-05      17681.637      1.0306     -1
    11      6      420.59       529.5   Coal      0     -1       32016949      963.57801  3.0095872e-05      16613.574      1.0462     -1
    11      7       529.5       666.6   Coal      0     -1       49040338      1524.3814  3.1084235e-05      16085.324      1.0727     -1
    11      8       666.6       839.2   Coal      0     -1       74789342      1982.6006  2.6509133e-05      18861.424      1.1056     -1
    11      9       839.2      1056.5   Coal      0     -1  1.1326245e+08      3466.7999  3.0608555e-05      16335.302      1.1292     -1
    11     10      1056.5        1330   Coal      0     -1  1.6864333e+08      5176.8038   3.069676e-05      16288.364      1.2197     -1
    11     11        1330      1674.4   Coal      0     -1  2.4689002e+08        7969.63  3.2280081e-05      15489.428      1.2761     -1
    11     12      1674.4        2108   Coal      0     -1  3.5267236e+08       11237.27    3.18632e-05      15692.084      1.3543     -1
    11     13        2108      2653.8   Coal      0     -1  4.9558418e+08       15258.57  3.0789058e-05      16239.536      1.4362     -1
    11     14      2653.8        3341   Coal      0     -1   6.869357e+08       19638.42   2.858844e-05      17489.587      1.5217     -1
    11     15        3341      4206.1   Coal      0     -1  9.4684544e+08       22560.38  2.3826888e-05      20984.696      1.7243     -1
    11     16      4206.1      5295.2   Coal      0     -1  1.3141047e+09       25555.74  1.9447263e-05      25710.559       1.844     -1
    11     17      5295.2      6666.2   Coal      0     -1  1.8347136e+09       30334.23  1.6533496e-05      30241.638      2.0912     -1
    11     18      6666.2      8392.3   Coal      0     -1  2.5518371e+09        35522.7  1.3920442e-05      35918.401       2.578     -1
    11     19      8392.3       10565   Coal      0     -1  3.5347277e+09       45581.92  1.2895454e-05      38773.353      2.7602     -1
    11     20       10565       13301   Coal      0     -1  4.7770013e+09       62305.09   1.304272e-05      38335.562      3.3266     -1
    11     21       13301       16745   Coal      0     -1  6.1627698e+09       89188.84    1.44722e-05      34548.996      3.9293     -1
    11     22       16745       21081   Coal      0     -1  7.3951417e+09      124221.77  1.6797754e-05      29765.885      4.4014     -1
    11     23       21081       26539   Coal      0     -1  8.0514587e+09       163486.7  2.0305227e-05      24624.201      4.8734     -1
    11     24       26539       33411   Coal      0     -1  7.8518991e+09      193861.09  2.4689707e-05      20251.354      5.9632     -1
    11     25       33411       42063   Coal      0     -1  6.9747873e+09      201864.19  2.8941985e-05       17275.94       6.432     -1
    11     26       42063       52954   Coal      0     -1  5.7979647e+09      193462.32  3.3367282e-05      14984.739       8.048     -1
    11     27       52954       66665   Coal      0     -1  4.6531989e+09      165446.34  3.5555399e-05      14062.562      9.0065     -1
    11     28       66665       83927   Coal      0     -1  3.7639984e+09      125706.27  3.3397004e-05      14971.403      10.737     -1
    11     29       83927  1.0566e+05   Coal      0     -1  3.1762896e+09        88231.9  2.7778292e-05      17999.667      12.733     -1
    11     30  1.0566e+05  1.3302e+05   Coal      0     -1  2.8284412e+09        61216.9  2.1643335e-05        23101.8      14.856     -1
    11     31  1.3302e+05       1e+99   Coal      0     -1  6.9963499e+09      126019.66  1.8012201e-05      27758.962      20.721     -1
    11     -1           0       1e+99  Delay     -1     -1  2.6353365e+09              0              0              0           1     -1
    11     -1           0       1e+99   LogL     -1     -1              1      -54426257      -54426257              0           1     -1
    11     -1           0       1e+99 Recomb     -1     -1           6400  1.9200003e-05  3.0000005e-09              0           1     -1
    11     -1           0       1e+99 Resamp     -1     -1  2.6353365e+09        4230310   0.0016052257              0           1     -1
    10      0           0         133   Coal      0     -1      6714203.8  1.1682861e-05  1.7400218e-12  2.8735272e+11      1.0082     -1
    10      1         133      167.44   Coal      0     -1        3494870      25.706879  7.3556038e-06      67975.385      1.0093     -1
    10      2      167.44      210.79   Coal      0     -1      5478999.7      87.791919  1.6023348e-05      31204.464      1.0114     -1
    10      3      210.79      265.37   Coal      0     -1      8612076.2      182.11607  2.1146593e-05      23644.471      1.0162     -1
    10      4      265.37      334.09   Coal      0     -1       13450844      353.89094  2.6309944e-05      19004.222      1.0155     -1
    10      5      334.09      420.59   Coal      0     -1       20849702      577.70329  2.7707988e-05      18045.337      1.0314     -1
    10      6      420.59       529.5   Coal      0     -1       32213069      940.21314   2.918732e-05      17130.727      1.0557     -1
    10      7       529.5       666.6   Coal      0     -1       49347220       1544.285  3.1294267e-05      15977.368      1.0867     -1
    10      8       666.6       839.2   Coal      0     -1       75271992      1994.3095  2.6494708e-05      18871.693      1.1215     -1
    10      9       839.2      1056.5   Coal      0     -1    1.13819e+08        3464.89  3.0442105e-05       16424.62      1.1434     -1
    10     10      1056.5        1330   Coal      0     -1  1.6911397e+08        5116.28  3.0253444e-05      16527.044      1.1944     -1
    10     11        1330      1674.4   Coal      0     -1  2.4672795e+08        7875.61  3.1920218e-05      15664.053      1.3305     -1
    10     12      1674.4        2108   Coal      0     -1  3.5333108e+08       11203.98   3.170958e-05      15768.106      1.3772     -1
    10     13        2108      2653.8   Coal      0     -1  4.9742228e+08       15206.01   3.056962e-05      16356.108      1.4766     -1
    10     14      2653.8        3341   Coal      0     -1  6.8993431e+08       19325.29  2.8010333e-05      17850.555      1.6117     -1
    10     15        3341      4206.1   Coal      0     -1  9.5225416e+08       22434.06  2.3558899e-05      21223.402      1.7677     -1
    10     16      4206.1      5295.2   Coal      0     -1  1.3178061e+09        25626.3  1.9446185e-05      25711.985      1.8705     -1
    10     17      5295.2      6666.2   Coal      0     -1  1.8360543e+09       30201.65  1.6449214e-05      30396.589      2.1373     -1
